2456646.179088        49128.881    18.44    13.87  25.16 2456646.174145 1
2456646.179337        48483.423    17.90    12.42  25.09 2456646.174394 1
2456646.179585        48573.217    16.37    14.20  25.24 2456646.174642 1
2456646.179834        49190.776    18.46    11.66  25.33 2456646.174891 1
2456646.180082        48673.219    17.28    14.03  25.39 2456646.175139 1
2456646.180331        48028.173    17.92    12.32  25.45 2456646.175388 1
2456646.180580        48762.018    16.85    13.27  25.43 2456646.175637 1
2456646.180829        48592.816    17.27    13.32  25.54 2456646.175886 1
2456646.181077        48030.208    18.96    13.11  25.62 2456646.176134 1
2456646.181325        49024.827    15.68    12.97  25.52 2456646.176382 1
2456646.181573        48659.413    18.26    13.05  25.66 2456646.176630 1
2456646.181821        48264.751    17.19    14.50  25.71 2456646.176878 1
2456646.182070        49206.273    17.45    11.01  25.74 2456646.177127 1
2456646.182318        48905.181    18.32    13.69  25.49 2456646.177375 1
2456646.241892        48369.820    16.49    11.66  21.67 2456646.236949 1
2456646.242140        47940.358    15.72    11.37  21.87 2456646.237197 1
2456646.242388        48353.963    15.81    12.45  22.14 2456646.237445 1
2456646.242637        48312.829    15.46    13.72  22.25 2456646.237694 1
2456646.242885        48496.196    14.93    12.68  22.40 2456646.237942 1
2456646.243133        47938.901    15.74    13.82  22.82 2456646.238190 1
2456646.243381        48631.187    14.03    13.59  22.83 2456646.238438 1
2456646.243629        48957.053    16.21    12.70  22.90 2456646.238686 1
2456646.243876        47974.236    15.68    13.15  23.10 2456646.238933 1
2456646.244125        48321.729    15.45    12.50  23.25 2456646.239182 1
2456646.244373        48409.129    14.47    13.33  23.35 2456646.239430 1
2456646.244621        48159.955    16.52    13.18  23.54 2456646.239678 1
2456646.244869        47632.971    17.66    12.41  23.60 2456646.239926 1
2456646.245118        48790.455    15.80    13.77  23.70 2456646.240175 1
2456646.245366        48144.698    14.82    13.05  23.91 2456646.240423 1
2456646.245614        47205.790    13.66    14.31  24.01 2456646.240671 1
2456646.245863        48773.337    14.59    13.70  24.05 2456646.240920 1
2456646.246111        48511.429    16.89    13.06  24.24 2456646.241168 1
2456646.246359        49137.343    16.26    11.81  24.32 2456646.241416 1
2456646.246607        48564.539    17.76    13.62  24.38 2456646.241664 1
2456646.246855        48968.778    16.30    12.92  24.39 2456646.241912 1
2456646.247103        48647.404    17.13    13.64  24.53 2456646.242160 1
2456646.247351        48367.771    19.07    13.47  24.63 2456646.242408 1
2456646.247599        48979.378    16.53    13.48  24.77 2456646.242656 1
2456646.247847        48901.803    17.64    12.75  24.76 2456646.242904 1
2456646.248095        47933.073    15.94    13.41  24.85 2456646.243152 1
2456646.248343        48493.739    18.47    14.08  24.94 2456646.243400 1
2456646.248591        48090.365    15.70    14.37  24.98 2456646.243648 1
2456646.248840        48527.025    17.44    12.24  25.17 2456646.243897 1
2456646.249088        48663.985    18.19    13.52  25.18 2456646.244145 1
2456646.249336        48883.700    16.99    13.81  25.25 2456646.244393 1
2456646.249585        49042.666    16.43    13.56  25.32 2456646.244642 1
2456646.249834        48385.771    16.68    13.39  25.26 2456646.244891 1
2456646.250081        48120.892    19.63    13.25  25.35 2456646.245138 1
2456646.250330        48314.120    16.76    14.40  25.47 2456646.245387 1
2456646.250579        48824.260    16.09    13.55  25.56 2456646.245636 1
2456646.250827        49169.441    16.26    13.25  25.48 2456646.245884 1
2456646.251075        48921.219    18.74    13.08  25.58 2456646.246132 1
2456646.251323        48850.844    16.68    14.94  25.56 2456646.246380 1
2456646.251571        48372.760    15.98    14.04  25.66 2456646.246628 1
2456646.251820        48717.666    18.54    14.01  25.63 2456646.246877 1
2456646.252068        49053.824    15.39    13.93  25.75 2456646.247125 1
2456646.311650        48645.746    17.13    12.81  21.73 2456646.306708 1
2456646.311898        47790.290    15.93    12.29  21.93 2456646.306956 1
2456646.312147        48135.254    15.62    12.26  22.05 2456646.307205 1
2456646.312396        48211.969    15.67    13.34  22.27 2456646.307454 1
2456646.312644        48707.750    16.08    12.82  22.46 2456646.307702 1
2456646.312892        48489.228    15.91    12.72  22.67 2456646.307950 1
2456646.313140        48286.938    16.23    14.25  22.80 2456646.308198 1
2456646.313389        48119.961    17.88    13.04  22.97 2456646.308447 1
2456646.313637        48526.578    16.08    13.53  23.00 2456646.308695 1
2456646.313885        48075.617    16.83    13.63  23.30 2456646.308943 1
2456646.314133        48318.881    15.62    12.80  23.40 2456646.309191 1
2456646.314382        48517.640    15.47    13.23  23.50 2456646.309440 1
2456646.314630        48627.649    16.24    13.40  23.74 2456646.309688 1
2456646.314878        48170.513    15.82    12.30  23.79 2456646.309936 1
2456646.315127        48541.419    14.56    12.85  23.97 2456646.310185 1
2456646.315376        48578.362    15.50    12.43  23.97 2456646.310434 1
2456646.315625        48923.787    17.71    13.87  24.16 2456646.310683 1
2456646.315873        48593.398    18.21    12.27  24.27 2456646.310931 1
2456646.316121        48025.652    16.80    14.66  24.43 2456646.311179 1
2456646.316369        48665.150    16.09    13.90  24.31 2456646.311427 1
2456646.316617        48692.724    16.88    13.87  24.46 2456646.311675 1
2456646.316865        48795.264    17.48    12.61  24.58 2456646.311923 1
2456646.317113        49026.723    17.51    12.95  24.65 2456646.312171 1
2456646.317363        49013.404    17.46    12.80  24.77 2456646.312421 1
2456646.317611        47770.531    16.90    13.21  24.89 2456646.312669 1
2456646.317859        48357.793    17.72    13.59  24.94 2456646.312917 1
2456646.318108        48269.997    15.81    13.74  24.95 2456646.313166 1
2456646.318356        48283.381    16.83    14.00  25.09 2456646.313414 1
2456646.318604        48637.996    17.77    13.99  25.11 2456646.313662 1
2456646.318852        48184.402    18.58    14.11  25.19 2456646.313910 1
2456646.319099        48638.802    17.43    13.88  25.25 2456646.314157 1
2456646.319347        48387.866    16.81    13.24  25.24 2456646.314405 1
2456646.319595        48225.426    16.53    14.49  25.34 2456646.314653 1
2456646.319844        48640.101    16.88    14.67  25.41 2456646.314902 1
2456646.320092        48813.783    16.81    12.94  25.38 2456646.315150 1
2456646.320341        48458.333    19.98    14.76  25.46 2456646.315399 1
2456646.320589        48822.012    17.86    13.49  25.56 2456646.315647 1
2456646.320837        48533.864    19.16    13.55  25.64 2456646.315895 1
2456646.321085        48618.334    15.89    14.68  25.66 2456646.316143 1
2456646.321333        48941.815    18.40    14.06  25.65 2456646.316391 1
2456646.321581        47965.400    20.03    13.48  25.73 2456646.316639 1
2456646.321830        48813.873    17.80    14.84  25.66 2456646.316888 1
2456646.381393        48712.595    14.99    12.79  21.67 2456646.376451 1
2456646.381641        48749.040    15.07    13.65  21.78 2456646.376699 1
2456646.381889        47886.255    14.52    12.73  21.98 2456646.376947 1
2456646.382137        48217.609    14.73    11.67  22.24 2456646.377195 1
2456646.382386        48878.207    15.70    13.69  22.41 2456646.377444 1
2456646.382635        48210.104    16.61    11.58  22.59 2456646.377693 1
2456646.382883        47949.410    16.77    13.65  22.70 2456646.377941 1
2456646.383131        48648.076    15.37    12.72  22.82 2456646.378189 1
2456646.383378        48054.457    15.86    13.90  23.01 2456646.378436 1
2456646.383626        48760.626    15.56    13.55  23.19 2456646.378684 1
2456646.383875        48019.769    16.71    14.15  23.27 2456646.378933 1
2456646.384123        48689.271    15.85    11.61  23.40 2456646.379181 1
2456646.384371        48595.994    15.12    14.63  23.48 2456646.379429 1
2456646.384619        48582.971    15.57    13.75  23.67 2456646.379677 1
2456646.384867        48397.583    18.04    13.32  23.77 2456646.379925 1
2456646.385115        48118.543    16.87    13.13  23.94 2456646.380173 1
2456646.385363        48909.595    16.31    13.65  24.08 2456646.380421 1
2456646.385612        48633.292    15.65    13.69  24.18 2456646.380670 1
2456646.385860        48514.736    17.10    12.92  24.22 2456646.380918 1
2456646.386109        48632.352    17.69    13.88  24.33 2456646.381167 1
2456646.386358        48402.219    15.56    14.94  24.35 2456646.381416 1
2456646.386605        48604.141    17.61    14.27  24.48 2456646.381663 1
2456646.386853        48862.318    16.34    13.10  24.56 2456646.381911 1
2456646.387102        48887.437    17.06    12.21  24.71 2456646.382160 1
2456646.387351        48860.698    15.74    14.06  24.72 2456646.382409 1
2456646.387599        48636.921    18.06    13.74  24.80 2456646.382657 1
2456646.387847        48664.433    15.90    13.26  24.85 2456646.382905 1
2456646.388096        48765.297    16.44    12.98  25.04 2456646.383154 1
2456646.388344        48598.187    18.93    13.48  25.02 2456646.383402 1
2456646.388593        48386.841    16.90    15.44  25.06 2456646.383651 1
2456646.388841        48969.455    17.66    13.79  25.12 2456646.383899 1
2456646.389089        48788.029    17.56    14.83  25.26 2456646.384147 1
2456646.389337        48714.704    17.49    13.49  25.27 2456646.384395 1
2456646.389585        48183.558    16.06    14.56  25.31 2456646.384643 1
2456646.389833        48502.092    18.41    13.34  25.49 2456646.384891 1
2456646.390082        48676.626    16.38    13.10  25.46 2456646.385140 1
2456646.390330        48790.994    17.39    14.94  25.40 2456646.385388 1
2456646.390578        47896.003    17.30    15.19  25.52 2456646.385636 1
2456646.390826        48283.959    17.37    16.02  25.49 2456646.385884 1
2456646.391075        48836.583    18.32    13.65  25.61 2456646.386133 1
2456646.391323        49277.432    17.49    15.08  25.52 2456646.386381 1
2456646.391572        48218.897    18.06    14.66  25.57 2456646.386630 1
2456646.451150        48331.477    16.94    12.28  21.46 2456646.446209 1
2456646.451399        47699.000    18.74    11.40  21.59 2456646.446458 1
2456646.451647        48437.093    15.45    12.41  21.77 2456646.446706 1
2456646.451895        48150.286    16.96    11.46  22.04 2456646.446954 1
2456646.452144        48808.838    16.33    12.56  22.18 2456646.447203 1
2456646.452392        48502.941    16.95    13.39  22.30 2456646.447451 1
2456646.452641        48824.935    16.50    13.98  22.50 2456646.447700 1
2456646.452889        48151.705    16.60    12.73  22.63 2456646.447948 1
2456646.453137        48853.858    15.18    13.51  22.80 2456646.448196 1
2456646.453385        48270.930    18.04    13.65  22.95 2456646.448444 1
2456646.453633        48639.519    16.12    13.35  22.99 2456646.448692 1
2456646.453881        48139.067    16.68    13.16  23.15 2456646.448940 1
2456646.454130        48814.862    17.27    13.00  23.31 2456646.449189 1
2456646.454378        48226.092    17.36    14.31  23.49 2456646.449437 1
2456646.454626        48915.452    17.80    13.80  23.60 2456646.449685 1
2456646.454874        48472.662    16.12    13.24  23.69 2456646.449933 1
2456646.455123        48568.117    16.45    13.17  23.80 2456646.450182 1
2456646.455371        49352.467    16.21    13.59  23.95 2456646.450430 1
2456646.455620        48520.679    15.78    13.74  24.00 2456646.450679 1
2456646.455868        48818.280    17.42    14.30  24.09 2456646.450927 1
2456646.456116        49213.978    16.16    13.71  24.12 2456646.451175 1
2456646.456365        48753.306    18.40    13.23  24.26 2456646.451424 1
2456646.456613        49456.761    16.50    11.85  24.36 2456646.451672 1
2456646.456861        48834.379    16.31    14.22  24.54 2456646.451920 1
2456646.457110        48471.189    16.22    14.92  24.45 2456646.452169 1
2456646.457358        48679.854    18.42    13.47  24.60 2456646.452417 1
2456646.457606        48550.362    17.62    13.23  24.63 2456646.452665 1
2456646.457855        48280.045    15.90    13.26  24.63 2456646.452914 1
2456646.458103        48494.632    16.91    13.13  24.71 2456646.453162 1
2456646.458352        49035.801    16.34    12.99  24.89 2456646.453411 1
2456646.458601        48402.887    17.27    14.99  24.87 2456646.453660 1
2456646.458849        48913.109    18.67    13.59  24.93 2456646.453908 1
2456646.459097        48557.606    16.16    13.88  25.02 2456646.454156 1
2456646.459345        48588.520    17.22    13.57  25.07 2456646.454404 1
2456646.459593        49325.247    16.44    12.77  25.09 2456646.454652 1
2456646.459841        48436.022    19.02    13.54  25.18 2456646.454900 1
2456646.460090        49249.573    16.72    12.96  25.28 2456646.455149 1
2456646.460338        48714.973    14.91    14.64  25.19 2456646.455397 1
2456646.460586        48228.579    19.14    14.37  25.34 2456646.455645 1
2456646.460836        49006.227    16.53    14.12  25.36 2456646.455895 1
2456646.461084        48809.243    18.50    14.17  25.42 2456646.456143 1
2456646.461333        48307.045    20.22    14.06  25.40 2456646.456392 1
2456646.521509        48290.719    17.03    11.34  21.64 2456646.516568 1
2456646.521758        48384.702    17.01    12.18  21.81 2456646.516817 1
2456646.522007        48326.403    15.87    11.50  21.98 2456646.517066 1
2456646.522255        49380.840    16.23    10.90  22.18 2456646.517315 1
2456646.522504        48761.210    18.00    10.85  22.26 2456646.517564 1
2456646.522752        48697.299    13.90    12.61  22.46 2456646.517812 1
2456646.523000        48848.504    15.72    11.90  22.64 2456646.518060 1
2456646.523249        49312.165    15.30    11.76  22.81 2456646.518309 1
2456646.523498        48988.041    17.56    11.46  22.96 2456646.518558 1
2456646.523746        48693.531    14.67    13.56  23.06 2456646.518806 1
2456646.523994        48603.111    15.84    12.24  23.18 2456646.519054 1
2456646.524242        48795.444    16.40    11.86  23.44 2456646.519302 1
2456646.524491        48495.034    15.78    12.50  23.48 2456646.519551 1
2456646.524739        48736.739    15.50    13.49  23.60 2456646.519799 1
2456646.524989        49043.027    16.29    13.50  23.73 2456646.520049 1
2456646.525238        49013.269    17.59    13.13  23.84 2456646.520298 1
2456646.525487        49114.991    16.51    13.79  23.97 2456646.520547 1
2456646.525735        48187.863    17.02    13.58  24.10 2456646.520795 1
2456646.525984        48930.682    18.52    11.60  24.18 2456646.521044 1
2456646.526232        48836.133    14.42    13.23  24.26 2456646.521292 1
2456646.526481        49119.198    16.38    12.26  24.41 2456646.521541 1
2456646.526730        48984.882    14.33    13.65  24.38 2456646.521790 1
2456646.526979        49261.640    15.61    12.62  24.54 2456646.522039 1
2456646.527227        49059.517    14.79    12.80  24.58 2456646.522287 1
2456646.527476        48728.301    16.50    12.30  24.70 2456646.522536 1
2456646.527726        49306.579    16.30    11.38  24.72 2456646.522786 1
2456646.527975        49259.009    16.77    11.28  24.83 2456646.523035 1
2456646.528224        48757.841    19.27    13.21  24.78 2456646.523284 1
2456646.528475        45914.607    27.03     4.00  24.87 2456646.523535 0
2456646.528974        49230.707    12.96     8.56  25.03 2456646.524034 0
2456646.529223        49523.356    16.59    10.15  25.04 2456646.524283 1
2456646.529471        49618.230    18.25     7.09  25.15 2456646.524531 0
2456646.529719        49712.874    14.67    11.31  25.21 2456646.524779 1
2456646.529969        49364.333    15.41    11.66  25.23 2456646.525029 1
2456646.530218        48340.292    18.14    11.37  25.28 2456646.525278 1
2456646.530466        49356.559    15.48    11.32  25.30 2456646.525526 1
2456646.530715        49349.695    15.38    12.98  25.29 2456646.525775 1
2456646.530964        48961.247    16.88    11.94  25.41 2456646.526024 1
2456646.531213        48397.048    14.81    13.07  25.38 2456646.526273 1
2456646.531463        48623.752    15.12    13.38  25.50 2456646.526523 1
2456646.531712        48714.570    14.95    13.53  25.53 2456646.526772 1
2456646.591253        48665.464    18.13    13.06  21.70 2456646.586313 1
2456646.591501        47988.599    16.53    13.67  21.93 2456646.586561 1
2456646.591749        48607.364    16.44    13.54  22.11 2456646.586809 1
2456646.591998        47522.193    17.60    14.39  22.35 2456646.587058 1
2456646.592245        48323.421    17.86    13.82  22.52 2456646.587305 1
2456646.592493        47923.803    15.88    14.30  22.70 2456646.587553 1
2456646.592742        47969.995    17.79    12.41  22.82 2456646.587802 1
2456646.592990        48475.251    15.91    14.77  22.94 2456646.588050 1
2456646.593238        48244.973    17.96    14.05  23.02 2456646.588298 1
2456646.593486        48367.459    16.07    14.12  23.25 2456646.588546 1
2456646.593735        48179.121    16.81    13.47  23.42 2456646.588795 1
2456646.593983        48651.482    18.37    13.74  23.49 2456646.589043 1
2456646.594232        48359.263    16.61    14.02  23.60 2456646.589292 1
2456646.594480        48522.735    16.23    13.17  23.80 2456646.589540 1
2456646.594728        48432.677    14.73    14.09  23.81 2456646.589788 1
2456646.594977        48679.047    16.67    13.69  23.98 2456646.590037 1
2456646.595226        48832.760    18.21    10.86  24.04 2456646.590286 1
2456646.595475        48820.887    15.24    15.53  24.20 2456646.590535 1
2456646.595723        48849.809    16.46    14.57  24.33 2456646.590783 1
2456646.595972        48362.514    16.91    13.95  24.45 2456646.591032 1
2456646.596219        48405.741    17.36    14.36  24.57 2456646.591279 1
2456646.596468        48041.490    16.70    13.43  24.56 2456646.591528 1
2456646.596716        47989.483    16.90    13.55  24.68 2456646.591776 1
2456646.596965        48943.934    16.11    13.78  24.75 2456646.592025 1
2456646.597213        48261.595    16.80    14.78  24.86 2456646.592273 1
2456646.597461        48793.466    17.82    12.87  24.91 2456646.592521 1
2456646.597709        48535.295    16.23    14.47  24.99 2456646.592769 1
2456646.597957        48485.119    17.69    14.61  24.99 2456646.593017 1
2456646.598207        48723.993    16.39    14.15  25.03 2456646.593267 1
2456646.598456        48734.181    16.02    14.02  25.13 2456646.593516 1
2456646.598704        48616.990    17.16    13.19  25.21 2456646.593764 1
2456646.598953        48613.990    16.22    13.93  25.30 2456646.594013 1
2456646.599202        48744.820    18.36    14.05  25.19 2456646.594262 1
2456646.599450        48377.840    18.02    13.85  25.44 2456646.594510 1
2456646.599698        48555.862    16.85    13.47  25.42 2456646.594758 1
2456646.599946        48740.241    17.38    13.49  25.38 2456646.595006 1
2456646.600195        48542.358    17.95    13.80  25.50 2456646.595255 1
2456646.600443        48447.801    16.84    14.46  25.47 2456646.595503 1
2456646.600691        48881.629    16.37    14.05  25.54 2456646.595751 1
2456646.600939        48618.692    18.62    14.06  25.59 2456646.595999 1
2456646.601187        49067.561    17.30    14.56  25.65 2456646.596247 1
2456646.601436        48584.224    16.25    14.25  25.68 2456646.596496 1
2456646.661009        48082.083    15.81    12.54  21.79 2456646.656070 1
2456646.661257        48514.423    18.32    11.08  22.05 2456646.656318 1
2456646.661506        48623.125    15.48    12.01  22.30 2456646.656567 1
2456646.661754        48397.360    15.59    12.71  22.40 2456646.656815 1
2456646.662003        48846.165    16.35    13.04  22.63 2456646.657064 1
2456646.662251        48462.305    14.88    13.35  22.78 2456646.657312 1
2456646.662499        49189.643    18.52    12.14  22.92 2456646.657560 1
2456646.662748        48106.003    16.71    13.11  23.12 2456646.657809 1
2456646.662997        48769.429    15.79    13.75  23.30 2456646.658058 1
2456646.663246        48499.412    15.88    12.81  23.32 2456646.658307 1
2456646.663494        48783.041    17.31    13.86  23.48 2456646.658555 1
2456646.663742        48713.358    16.92    13.10  23.65 2456646.658803 1
2456646.663991        48866.099    16.49    13.93  23.76 2456646.659052 1
2456646.664239        48292.854    16.92    13.35  23.89 2456646.659300 1
2456646.664488        48505.710    16.19    14.23  24.04 2456646.659549 1
2456646.664736        48249.684    14.81    15.04  24.12 2456646.659797 1
2456646.664985        48624.021    18.66    12.64  24.26 2456646.660046 1
2456646.665233        48583.642    16.65    12.62  24.31 2456646.660294 1
2456646.665481        48524.701    15.14    13.80  24.39 2456646.660542 1
2456646.665729        48634.546    15.77    13.05  24.53 2456646.660790 1
2456646.665978        49050.526    15.47    13.49  24.57 2456646.661039 1
2456646.666226        48489.094    16.91    13.90  24.63 2456646.661287 1
2456646.666474        48615.468    16.65    12.82  24.75 2456646.661535 1
2456646.666723        49281.063    16.41    13.75  24.84 2456646.661784 1
2456646.666972        49279.747    17.07    13.76  24.90 2456646.662033 1
2456646.667220        48663.626    17.51    12.81  24.95 2456646.662281 1
2456646.667469        48584.179    15.69    14.22  25.05 2456646.662530 1
2456646.667717        48690.078    18.42    12.39  25.11 2456646.662778 1
2456646.667966        48722.243    16.77    13.72  25.16 2456646.663027 1
2456646.668214        48804.792    15.58    14.23  25.18 2456646.663275 1
2456646.668462        48244.129    17.31    14.29  25.35 2456646.663523 1
2456646.668710        48447.890    16.71    13.41  25.36 2456646.663771 1
2456646.668958        48893.831    18.22    13.72  25.47 2456646.664019 1
2456646.669206        48429.286    17.31    13.97  25.50 2456646.664267 1
2456646.669454        48441.822    17.19    13.88  25.39 2456646.664515 1
2456646.669702        48142.260    18.36    13.40  25.64 2456646.664763 1
2456646.669950        48642.296    19.56    13.60  25.49 2456646.665011 1
2456646.670198        48532.836    17.04    14.15  25.62 2456646.665259 1
2456646.670446        48655.873    19.40    13.24  25.60 2456646.665507 1
2456646.670695        48965.351    19.36    13.91  25.64 2456646.665756 1
2456646.670943        48661.923    17.38    14.19  25.73 2456646.666004 1
2456646.671192        48224.626    17.61    13.40  25.70 2456646.666253 1
2456646.730755        48334.015    20.79    10.74  21.87 2456646.725816 1
2456646.731003        48311.672    16.98    13.41  22.06 2456646.726064 1
2456646.731251        48804.523    17.32    11.98  22.32 2456646.726312 1
2456646.731499        48787.714    16.93    11.79  22.53 2456646.726560 1
2456646.731747        48406.722    15.49    13.52  22.65 2456646.726808 1
2456646.731996        48999.322    16.25    13.49  22.88 2456646.727057 1
2456646.732243        48732.385    16.74    13.75  22.90 2456646.727304 1
2456646.732491        48282.224    18.48    12.36  23.17 2456646.727552 1
2456646.732740        48479.582    16.71    13.90  23.20 2456646.727801 1
2456646.732988        48590.310    18.25    13.60  23.40 2456646.728049 1
2456646.733236        48930.231    16.31    13.66  23.48 2456646.728297 1
2456646.733485        48385.148    17.00    13.32  23.65 2456646.728546 1
2456646.733734        48728.885    16.26    12.47  23.79 2456646.728795 1
2456646.733981        48279.779    15.43    13.43  23.94 2456646.729042 1
2456646.734230        48653.453    17.42    13.32  24.00 2456646.729291 1
2456646.734478        48511.965    14.29    13.16  24.14 2456646.729539 1
2456646.734727        48292.231    15.68    13.62  24.21 2456646.729788 1
2456646.734975        48311.450    16.76    12.60  24.32 2456646.730036 1
2456646.735223        48387.955    16.89    12.68  24.40 2456646.730284 1
2456646.735471        49038.465    16.09    13.50  24.54 2456646.730532 1
2456646.735719        48709.545    15.38    14.04  24.55 2456646.730780 1
2456646.735968        48806.590    15.96    13.41  24.66 2456646.731029 1
2456646.736215        48180.763    15.75    13.40  24.66 2456646.731276 1
2456646.736464        48442.536    16.86    13.05  24.89 2456646.731525 1
2456646.736712        48451.683    17.41    13.18  24.99 2456646.731773 1
2456646.736960        48775.134    16.51    12.32  24.97 2456646.732021 1
2456646.737209        48864.389    16.25    13.13  25.07 2456646.732270 1
2456646.737457        48621.603    15.80    14.28  25.11 2456646.732518 1
2456646.737706        48525.416    16.94    13.47  25.22 2456646.732767 1
2456646.737955        48993.726    18.38    12.86  25.16 2456646.733016 1
2456646.738203        48159.555    17.11    13.30  25.26 2456646.733264 1
2456646.738452        47947.953    17.23    14.28  25.35 2456646.733513 1
2456646.738700        48418.136    15.21    14.15  25.38 2456646.733761 1
2456646.738948        48587.267    15.89    14.34  25.43 2456646.734009 1
2456646.739196        48414.301    18.88    12.08  25.45 2456646.734257 1
2456646.739444        48937.082    17.61    13.64  25.61 2456646.734505 1
2456646.739692        49477.901    16.47    13.53  25.59 2456646.734753 1
2456646.739940        48650.137    19.00    13.06  25.66 2456646.735001 1
2456646.740189        48649.241    16.10    14.52  25.72 2456646.735250 1
2456646.740438        48714.973    19.68    14.44  25.69 2456646.735499 1
2456646.740685        48818.729    16.52    14.37  25.69 2456646.735746 1
2456646.740934        48598.590    18.75    14.70  25.70 2456646.735995 1
2456646.800511        48515.763    18.37    11.41  21.97 2456646.795573 1
2456646.800759        48503.789    18.92    12.16  22.09 2456646.795821 1
2456646.801007        48460.654    16.17    12.62  22.31 2456646.796069 1
2456646.801255        48706.090    18.44    10.79  22.53 2456646.796317 1
2456646.801503        48330.186    17.59    12.28  22.68 2456646.796565 1
2456646.801750        48000.844    17.74    12.41  22.87 2456646.796812 1
2456646.801999        48873.886    16.41    12.90  23.05 2456646.797061 1
2456646.802247        48187.242    15.84    12.50  23.18 2456646.797309 1
2456646.802495        48981.950    16.37    12.61  23.22 2456646.797557 1
2456646.802744        48384.033    16.84    12.44  23.53 2456646.797806 1
2456646.802992        48385.905    16.53    13.17  23.67 2456646.798054 1
2456646.803240        47961.468    15.74    13.14  23.77 2456646.798302 1
2456646.803489        47982.014    16.61    13.61  23.95 2456646.798551 1
2456646.803737        48621.379    16.44    13.16  24.00 2456646.798799 1
2456646.803985        48367.815    16.51    13.50  24.11 2456646.799047 1
2456646.804233        48995.441    16.10    12.62  24.22 2456646.799295 1
2456646.804481        48649.689    15.53    13.60  24.31 2456646.799543 1
2456646.804729        48716.768    17.12    12.54  24.42 2456646.799791 1
2456646.804977        49442.642    15.48    12.32  24.56 2456646.800039 1
2456646.805225        49302.265    16.37    13.65  24.66 2456646.800287 1
2456646.805473        48571.294    15.92    12.69  24.78 2456646.800535 1
2456646.805722        48808.254    15.71    12.91  24.81 2456646.800784 1
2456646.805971        48742.081    16.01    13.71  24.88 2456646.801033 1
2456646.806219        49025.640    16.68    13.00  24.91 2456646.801281 1
2456646.806467        49161.697    16.39    13.71  25.09 2456646.801529 1
2456646.806716        49329.154    16.35    13.91  25.16 2456646.801778 1
2456646.806964        49084.828    17.66    13.89  25.21 2456646.802026 1
2456646.807212        48600.783    17.11    13.75  25.30 2456646.802274 1
2456646.807461        48607.140    16.20    12.60  25.38 2456646.802523 1
2456646.807709        48641.759    16.87    14.37  25.36 2456646.802771 1
2456646.807957        48909.325    15.72    13.53  25.55 2456646.803019 1
2456646.808205        48968.869    15.94    12.95  25.45 2456646.803267 1
2456646.808454        49264.544    17.56    14.55  25.65 2456646.803516 1
2456646.808702        48481.770    18.02    13.92  25.59 2456646.803764 1
2456646.808951        48189.017    15.06    14.86  25.66 2456646.804013 1
2456646.809199        48357.971    18.94    12.69  25.64 2456646.804261 1
2456646.809447        48496.464    16.84    14.02  25.72 2456646.804509 1
2456646.809696        48990.522    17.59    13.73  25.72 2456646.804758 1
2456646.809943        48924.914    17.29    13.06  25.82 2456646.805005 1
2456646.810192        49187.151    18.39    13.94  25.87 2456646.805254 1
2456646.810440        48965.847    17.47    14.75  25.92 2456646.805502 1
2456646.810689        48819.988    17.64    13.90  26.03 2456646.805751 1
2456646.870257        48347.461    17.79    12.26  22.09 2456646.865319 1
2456646.870505        48721.121    16.10    11.52  22.20 2456646.865567 1
2456646.870753        48189.816    15.68    12.92  22.39 2456646.865815 1
2456646.871002        48559.977    16.56    12.00  22.54 2456646.866064 1
2456646.871251        48874.741    16.40    11.66  22.71 2456646.866313 1
2456646.871499        48396.557    16.02    12.56  22.90 2456646.866561 1
2456646.871748        48692.634    15.83    13.53  23.04 2456646.866810 1
2456646.871997        48753.575    15.80    12.98  23.25 2456646.867059 1
2456646.872245        48036.800    15.86    13.29  23.41 2456646.867307 1
2456646.872493        47979.053    14.54    12.35  23.53 2456646.867555 1
2456646.872741        48869.430    16.36    12.59  23.75 2456646.867803 1
2456646.872990        48653.005    15.63    12.53  23.84 2456646.868052 1
2456646.873238        48827.948    15.22    12.23  23.87 2456646.868300 1
2456646.873486        48825.564    16.47    13.71  24.01 2456646.868548 1
2456646.873734        48485.700    16.74    12.67  24.12 2456646.868796 1
2456646.873983        48591.474    16.64    12.52  24.30 2456646.869045 1
2456646.874231        48714.525    17.05    12.18  24.34 2456646.869293 1
2456646.874479        48618.602    17.52    13.10  24.47 2456646.869541 1
2456646.874727        48442.268    17.08    12.94  24.59 2456646.869789 1
2456646.874976        49037.652    15.31    13.14  24.68 2456646.870038 1
2456646.875224        48249.639    16.81    13.15  24.78 2456646.870286 1
2456646.875472        48620.304    15.55    13.24  24.80 2456646.870534 1
2456646.875720        48776.167    18.00    13.38  24.99 2456646.870782 1
2456646.875968        49312.256    16.13    11.87  25.02 2456646.871030 1
2456646.876217        48834.649    16.55    13.65  25.06 2456646.871279 1
2456646.876465        48932.800    17.44    12.64  25.17 2456646.871527 1
2456646.876714        48460.163    16.09    13.95  25.15 2456646.871776 1
2456646.876963        48999.232    15.91    12.96  25.32 2456646.872025 1
2456646.877211        49053.553    14.78    13.79  25.31 2456646.872273 1
2456646.877458        49272.259    16.72    12.97  25.43 2456646.872521 1
2456646.877706        48803.084    15.63    14.32  25.42 2456646.872769 1
2456646.877954        49154.091    17.76    11.38  25.49 2456646.873017 1
2456646.878202        48913.154    17.77    13.57  25.59 2456646.873265 1
